,Latitude,Longitude
120,45.410518563266486,-71.8598911082899
121,45.41180119025696,-71.85847029963966
122,45.343169063580525,-71.84825418699563
123,45.402163827125385,-71.84851763398107
124,45.4033265039361,-71.83880504823983
125,45.39710001670246,-71.95698415490438
126,45.40062412005513,-71.84059058807328
127,45.360653363238924,-72.04186466484677
128,45.40540813675561,-71.95259830949571
129,45.384959399726554,-71.99137716261916
130,45.36403315770372,-71.92997180757588
131,45.378245029175346,-71.84605886771472
132,45.370131515645184,-71.98134762884916
133,45.413171407759066,-71.9455930555618
134,45.41827612061614,-71.85943285660194
135,45.415971153792206,-71.94152506448816
136,45.387916681640654,-71.98779722896568
137,45.35869908022615,-71.96246501281831
138,45.39355955607833,-71.99424839199574
139,45.36662070376947,-71.97291337625227
140,45.41445049690528,-71.97030616467214
141,45.38745542399737,-71.97849301064461
142,45.46756729100145,-71.939128766272
143,45.36919476026513,-71.97016204584554
144,45.361117002317904,-71.93807715088987
145,45.397754578242804,-71.84762994098809
146,45.38086288779954,-71.97949358637037
147,45.385053172643694,-71.9536751124248
148,45.43400015428179,-71.86911250318917
149,45.393460743087,-71.97738304786839
150,45.42342129681063,-71.85380500511378
151,45.42444069364809,-71.85979992976343
152,45.377744810833555,-71.89041720352915
153,45.39459927185259,-72.00673935870005
154,45.416215315618174,-71.95362630478877
155,45.38443730223073,-72.04904687415137
156,45.35017785275737,-71.99584022791464
157,45.35038662371101,-71.9942127965555
158,45.383897887053635,-71.89717097602481
159,45.383195970437974,-71.99481821413046
160,45.365582271771416,-71.99190978365891
161,45.41544654885882,-71.84691774498849
162,45.391405020071915,-71.99059560630842
163,45.42314933038876,-71.94949670791158
164,45.33907315949601,-71.97970474861654
165,45.36680512890517,-71.90147732958233
166,45.388602076420156,-71.99463919174913
167,45.423562583095865,-71.8549644578797
168,45.413267272049524,-71.93984267805291
169,45.390287422246985,-71.91266687155755
170,45.36764209076326,-71.82914057949341
171,45.40050839400034,-71.88937419846685
172,45.40327569252941,-71.93711662435793
173,45.41517536412082,-71.95292821278056
174,45.39541158672753,-71.9579382587615
175,45.339330424352475,-71.98693361381675
176,45.31951348778094,-72.0713892537448
177,45.48275926625179,-71.94319615919093
178,45.399367016656505,-71.95827637048338
179,45.4133299591247,-71.9394851274076
180,45.399905473652964,-71.95266537545322
181,45.34193086798736,-72.04031070823613
182,45.38092973486128,-71.93014238466094
183,45.411503279403775,-71.93593680807173
184,45.39921090219627,-71.94925976723557
185,45.41339141009333,-71.94415965582989
186,45.390287422246985,-71.91266687155755
187,45.36992382870487,-71.98755910789352
188,45.394836368820336,-71.9205776093558
189,45.40327569252941,-71.93711662435793
190,45.39921090219627,-71.94925976723557
191,45.4111407556897,-71.92440352120443
192,45.41451059260995,-71.94075623516484
193,45.410209294854724,-71.93330687974269
194,45.390287422246985,-71.91266687155755
195,45.394836368820336,-71.9205776093558
196,45.396075086567286,-71.92296628332424
197,45.379599036219155,-71.95518033601327
198,45.4123145642145,-71.91047148866271
199,45.41295997660522,-71.93350383795669
200,45.38100943064646,-71.97231180331339
201,45.410874105244744,-71.93322714421734
202,45.39909920496216,-71.8983613344267
203,45.40605330942657,-71.94663323172759
204,45.48008890774164,-71.95513662871454
205,45.3889327703317,-71.94199613482387
206,45.36281785905979,-71.9881904522228
207,45.41190119665367,-71.93520682807585
208,45.36174809494448,-71.8945896371031
209,45.40268248674983,-71.88824902975877
210,45.40626746157925,-71.89619585992953
211,45.386934100056926,-71.99402820759087
212,45.39584763166946,-71.95793418396941
213,45.41230529063767,-71.91208085815354
214,45.39912082967909,-71.92563226772218
215,45.44525730182733,-71.86865832828423
216,45.39984678183301,-71.95398897862658
217,45.39146602903371,-71.99059112863395
218,45.41695607140324,-71.9546391084718
219,45.3673727114481,-71.89803003898744
220,45.39715797663883,-71.8439245379362
221,45.377093594439835,-71.95646715137364
222,45.35747159748459,-72.01676800324894
223,45.36725159248435,-71.87202230603495
224,45.38276300036343,-71.85577559623785
225,45.39166830223805,-71.99119417240583
226,45.391663154967226,-71.9910960416976
227,45.481282682180655,-71.94466003563151
228,45.481282682180655,-71.94466003563151
229,45.481282682180655,-71.94466003563151
230,45.481282682180655,-71.94466003563151
231,45.35038662371101,-71.9942127965555
232,45.35038662371101,-71.9942127965555
233,45.35038662371101,-71.9942127965555
234,45.35038662371101,-71.9942127965555
235,45.3898341706551,-72.01108287541778
236,45.39954664751358,-71.83133556965487
237,45.380307061539284,-71.94897061929338
238,45.381471566453,-71.94629908932473
239,45.360042957310704,-71.99183631477533
240,45.350946986970904,-71.99315736091219
241,45.44673697448839,-71.8843391529437
242,45.46727167767397,-71.9387547452373
243,45.42302897959009,-71.95088582546913
244,45.401918078896564,-71.98151471874985
245,45.38982574614069,-72.01134766135841
246,45.41729814996939,-71.94993602543865
247,45.417295620599084,-71.95007896212203
248,45.34185811053256,-72.05193921872208
249,45.4234566300326,-71.85160051359787
250,45.41762878575379,-71.95042893920504
251,45.417632474758975,-71.95028839774426
252,45.42357143987022,-71.85155592036283
253,45.39891455098608,-71.83200131158058
254,45.397653121544415,-71.84474180865377
255,45.39780732811135,-71.844748169763
256,45.399671527497816,-71.87281493323913
257,45.441839215840425,-71.86949430482811
258,45.41661209604802,-71.85012264595882
259,45.40075745021073,-71.8324922200968
260,45.381845356457234,-71.95585729576985
261,45.381783169015534,-71.95589826812471
262,45.38165231651397,-71.95600268349186
263,45.38158554104175,-71.95603931627198
264,45.341066822825745,-72.01165485185
265,45.36441984083115,-71.99245919130993
266,45.364484734758385,-71.99245355159721
267,45.39879281324667,-71.84415221960083
268,45.42262232455932,-71.84506400903678
269,45.30842029837163,-72.04784403019372
270,45.41829755759139,-71.94831291009297
271,45.41725853942048,-71.95023264526303
272,45.365646161341864,-71.99190903924112
273,45.34181338295653,-72.0134617500755
274,45.36324427805095,-71.98650583249085
275,45.363280126999264,-71.98644057450414
276,45.37626011922127,-71.96987518545522
277,45.37626011922127,-71.96987518545522
278,45.415931254823796,-71.85055871875903
279,45.36363588569314,-71.98734273511937
280,45.365661302505075,-71.93971093603689
281,45.365661302505075,-71.93971093603689
282,45.363591212825284,-71.98740911348733
283,45.425092078248035,-71.85529687065886
284,45.42498355502143,-71.85526299816095
285,45.36340228612523,-71.9861936705298
286,45.39996298974092,-71.82981588348181
287,45.363843420565374,-71.98594424827927
288,45.39268452799985,-71.98650669151895
289,45.39268452799985,-71.98650669151895
290,45.39268452799985,-71.98650669151895
291,45.39268452799985,-71.98650669151895
292,45.39268452799985,-71.98650669151895
293,45.39268452799985,-71.98650669151895
294,45.39268452799985,-71.98650669151895
295,45.39268452799985,-71.98650669151895
296,45.385507899851696,-72.08600144297732
297,45.30252249653698,-72.05340624383679
298,45.39188701970731,-71.99107908146847
299,45.391954404381885,-71.99107955363367
300,45.42846532706611,-71.85714829028387
301,45.42314933038876,-71.94949670791158
302,45.42314933038876,-71.94949670791158
303,45.42314933038876,-71.94949670791158
304,45.42314933038876,-71.94949670791158
305,45.42314933038876,-71.94949670791158
306,45.42311123180928,-71.9498534411004
307,45.42311123180928,-71.9498534411004
308,45.42311123180928,-71.9498534411004
309,45.42311123180928,-71.9498534411004
310,45.42311123180928,-71.9498534411004
311,45.42311123180928,-71.9498534411004
312,45.35167647655432,-71.99204950565978
313,45.35167647655432,-71.99204950565978
314,45.35167647655432,-71.99204950565978
315,45.35167647655432,-71.99204950565978
316,45.338401812648584,-71.98034219167683
317,45.41510581857192,-71.85560301870866
318,45.41510581857192,-71.85560301870866
319,45.41510581857192,-71.85560301870866
320,45.41510581857192,-71.85560301870866
321,45.34797193600759,-71.98287170640118
322,45.36831431725272,-72.06048086587394
323,45.40268875134216,-71.98347096738249
324,45.40268875134216,-71.98347096738249
325,45.40268875134216,-71.98347096738249
326,45.36833121861255,-71.89532447707538
327,45.36833121861255,-71.89532447707538
328,45.36833121861255,-71.89532447707538
329,45.36680512890517,-71.90147732958233
330,45.36680512890517,-71.90147732958233
331,45.36680512890517,-71.90147732958233
332,45.36680512890517,-71.90147732958233
333,45.36680512890517,-71.90147732958233
334,45.36680512890517,-71.90147732958233
335,45.36680512890517,-71.90147732958233
336,45.36680512890517,-71.90147732958233
337,45.36680512890517,-71.90147732958233
338,45.36680512890517,-71.90147732958233
339,45.39279304787276,-71.98709584759109
340,45.39273838881151,-71.9870930459394
341,45.392683713009944,-71.98709097694962
342,45.39262767680321,-71.98708986080653
343,45.44910672698377,-71.93987155819103
344,45.36950568115208,-72.00727924328173
345,45.388602076420156,-71.99463919174913
346,45.388602076420156,-71.99463919174913
347,45.388602076420156,-71.99463919174913
348,45.388602076420156,-71.99463919174913
349,45.388602076420156,-71.99463919174913
350,45.388602076420156,-71.99463919174913
351,45.388602076420156,-71.99463919174913
352,45.388602076420156,-71.99463919174913
353,45.421090533427254,-71.86704301408902
354,45.385946544976306,-71.91233389455041
355,45.385946544976306,-71.91233389455041
356,45.385946544976306,-71.91233389455041
357,45.423562583095865,-71.8549644578797
358,45.42388754847171,-71.85506690153049
359,45.42388754847171,-71.85506690153049
360,45.42388754847171,-71.85506690153049
361,45.42388754847171,-71.85506690153049
362,45.349444864565186,-71.93827912738142
363,45.37610054216536,-71.88621491542088
364,45.483208302047885,-71.94213444399202
365,45.37637792591461,-71.88520367090739
366,45.48330120634686,-71.94207386083788
367,45.432937208280286,-71.8737430762304
368,45.37983377922704,-71.95523108016195
369,45.36243752207541,-71.98851000737183
370,45.339301332585016,-72.04201714790952
371,45.368627959840964,-71.90349576153284
372,45.394836368820336,-71.9205776093558
373,45.398181295133995,-71.94748279439982
374,45.41622711410134,-71.95239014298718
375,45.36711679926794,-71.8662738658115
376,45.394836368820336,-71.9205776093558
377,45.41819168522688,-71.87454488448036
378,45.40048783064706,-71.87389634330042
379,45.411503279403775,-71.93593680807173
380,45.41380579532047,-71.94026986715664
381,45.4176978964348,-71.87464242119144
382,45.32693577952098,-72.05631451566397
383,45.390287422246985,-71.91266687155755
384,45.41723520817649,-71.87475224253846
385,45.40612666285221,-71.89555544028738
386,45.3705904961213,-71.90109946463335
387,45.36474598586885,-71.84715542409482
388,45.413048749196676,-71.93895101845284
389,45.392400860297954,-71.85034598415865
390,45.41280382234428,-71.9439152175083
391,45.394836368820336,-71.9205776093558
392,45.4111407556897,-71.92440352120443
393,45.40327569252941,-71.93711662435793
394,45.38705039748795,-71.99372851487621
395,45.39825385459815,-71.90572915874557
396,45.42139466018081,-71.86543932350953
397,45.410209294854724,-71.93330687974269
398,45.3700021220516,-71.8557790880586
399,45.386224244070426,-72.0003088404121
400,45.3695484292151,-71.96971320926917
401,45.380328868345785,-71.95774854053293
402,45.42653397878971,-71.82306323153603
403,45.34540287113584,-71.99589666215303
404,45.407337691947546,-71.87242258377358
405,45.48472270148526,-71.94706164000938
406,45.48476284203642,-71.94702506314749
407,45.48481507105409,-71.94697727358133
408,45.484855774333184,-71.9469467772133
409,45.32540598788426,-72.07633169348792
410,45.44854267616264,-71.829353352699
411,45.407881729885595,-71.8436597684086
412,45.350528031653965,-71.948011523667
413,45.38995195036034,-71.98006310763046
414,45.389946686451864,-71.97999712390643
415,45.38994080539892,-71.97991848712272
416,45.38993090716868,-71.97984937360212
417,45.38808705039961,-71.99148710997225
418,45.38813199452742,-71.99143244361161
419,45.38895959271429,-71.98459945046783
420,45.38895959271429,-71.98459945046783
421,45.38895959271429,-71.98459945046783
422,45.38895959271429,-71.98459945046783
423,45.351445185763396,-71.9584769519521
424,45.37623752065116,-71.9705278935387
425,45.38897249733049,-71.98418043864585
426,45.38897249733049,-71.98418043864585
427,45.30305148672759,-72.10119944705589
428,45.40452453637559,-71.82909766400866
429,45.302035533510804,-72.10763427897064
430,45.38851490073742,-72.00100575055244
431,45.38845426033963,-72.00100666358968
432,45.369197509346954,-71.97038612247428
433,45.43869714823868,-71.90052574280534
434,45.38929717925227,-71.99175209686233
435,45.389265776437234,-71.99181652230651
436,45.35094898009777,-71.94658779493864
437,45.38172372042339,-72.07264120153495
438,45.38007479894879,-71.94620077949163
439,45.47546095542827,-71.94168964259151
440,45.47546095542827,-71.94168964259151
441,45.4132594805204,-71.95302134298082
442,45.4132594805204,-71.95302134298082
443,45.4132594805204,-71.95302134298082
444,45.4132594805204,-71.95302134298082
445,45.41157943930119,-71.95201392482268
446,45.411652342289976,-71.95201754743627
447,45.411722393416106,-71.95201821343275
448,45.39299036615453,-72.08388883982856
449,45.3748918332461,-71.99224257572035
450,45.37489833125076,-71.99234069767762
451,45.37490801599616,-71.99241799515734
452,45.374910996703505,-71.99248757951821
453,45.4200178307198,-71.83928657796189
454,45.41206853861879,-71.86056319073582
455,45.397596782301825,-71.84762883977949
456,45.4827615184964,-71.9444981914945
457,45.358204484481654,-71.9587708901487
458,45.358204484481654,-71.9587708901487
459,45.352931009682216,-72.02061796137592
460,45.397547231027715,-71.84762429225914
461,45.39749819245416,-71.84762235619225
462,45.39744834488426,-71.84761973543637
463,45.39732873742791,-71.8476187771006
464,45.39727863660982,-71.84761702782319
465,45.39722757242679,-71.84761219530962
466,45.39717519226074,-71.84760762401419
467,45.38913020428399,-71.98989421901788
468,45.38918487684387,-71.98992046825617
469,45.38115133134277,-71.97944791116718
470,45.38115133134277,-71.97944791116718
471,45.38115133134277,-71.97944791116718
472,45.38115133134277,-71.97944791116718
473,45.404688332233306,-71.85356177308024
474,45.36911648457453,-71.97237019379708
475,45.329522133938724,-71.98970620131873
476,45.35255399918841,-71.9851767559528
477,45.41664062031962,-71.92122943398006
478,45.38894198713979,-71.98063893393405
479,45.38894198713979,-71.98063893393405
480,45.38894198713979,-71.98063893393405
481,45.38894198713979,-71.98063893393405
482,45.388219713647345,-72.00046719709964
483,45.37024101410788,-71.97443836949604
484,45.482610284446565,-71.94463995502413
485,45.42582087839981,-71.82512104406308
486,45.42582087839981,-71.82512104406308
487,45.41301273440957,-71.86015186082562
488,45.36716485622709,-71.96162420747656
489,45.38818329594493,-72.00102348768137
490,45.4124937640808,-71.86059038985026
491,45.41254777047005,-71.86010808667777
492,45.37090360670468,-72.00188579564268
493,45.398690240334844,-71.83582411341922
494,45.43163811359183,-71.89127873359462
495,45.38772085874152,-71.9975879782098
496,45.388539676781726,-72.00045439229844
497,45.36578682022134,-71.93282855652768
498,45.39713318316029,-71.84697078641015
499,45.39708858356031,-71.84691796411947
500,45.39703762362782,-71.8468643853628
501,45.39700466365296,-71.84680973614749
502,45.39679132029836,-71.84654381506344
503,45.396790769064104,-71.84645578474905
504,45.39679451564319,-71.84637346751796
505,45.3967965037233,-71.84629207539636
506,45.40905916870026,-71.91295321470746
507,45.485568691858,-71.94705164886891
508,45.48563202459606,-71.94702725936486
509,45.358196705212244,-71.95917052479797
510,45.413518109525526,-71.86024162102215
511,45.42341004378825,-71.8537026989977
512,45.423376333792945,-71.85351543440241
513,45.423367410430636,-71.85340551950284
514,45.30939034405174,-72.02438892498417
515,45.38975297291652,-71.98316135466744
516,45.38379577749163,-72.02246887494552
517,45.42369038448663,-71.85212132814866
518,45.42368235452085,-71.85197612036102
519,45.42374672383517,-71.85240630747693
520,45.423714437218,-71.85226371879702
521,45.37768084592426,-71.84622504743453
522,45.40472807298232,-71.85431637388986
523,45.36259785929927,-71.86992414404862
524,45.36259837120161,-71.87001836898708
525,45.40072738941683,-71.83162367929337
526,45.40035224654911,-71.83335065240867
527,45.30907031238247,-72.04571801333087
528,45.31867517499068,-72.05180254827486
529,45.377254523399266,-71.84857294646685
530,45.368598262792,-71.95856865864359
531,45.368598262792,-71.95856865864359
532,45.43508664170667,-72.05001527662223
533,45.35958509311736,-72.0530522047343
534,45.38531340797737,-71.97658121361157
535,45.36828751509043,-71.97414923463582
536,45.36828583021502,-71.97405654413043
537,45.40025517266075,-71.83060317149531
538,45.400306022570085,-71.83128785632962
539,45.37775583108738,-71.89049513434574
540,45.3777597171667,-71.89057180754178
541,45.37776730720981,-71.89064854091416
542,45.38981748326242,-72.01228732657161
543,45.349827779942075,-72.01767506790438
544,45.386664076690124,-71.97897589757024
545,45.38906674623756,-72.01413951464373
546,45.38906447353069,-72.01423511027404
547,45.36962125006995,-71.96862689350112
548,45.36962125006995,-71.96862689350112
549,45.38949375442932,-72.0113497089851
550,45.38949483491322,-72.01144511898377
551,45.32915614797763,-72.08298043347475
552,45.394811966602134,-71.9505247208275
553,45.389143257206555,-72.01083130202106
554,45.389143257206555,-72.01083130202106
555,45.38914142341034,-72.01094637115324
556,45.39459927185259,-72.00673935870005
557,45.39459927185259,-72.00673935870005
558,45.39459927185259,-72.00673935870005
559,45.367639298600146,-71.87146396130791
560,45.3985959057647,-71.98680274779261
561,45.394810915736116,-71.96303375133148
562,45.37269190163031,-71.99080117083082
563,45.37931923073256,-71.95448580210373
564,45.37925643897021,-71.95446206379015
565,45.4134965861205,-71.85604055974925
566,45.41355687023777,-71.85607665227053
567,45.4131731814504,-71.85522997455931
568,45.4131731814504,-71.85522997455931
569,45.4131731814504,-71.85522997455931
570,45.3926370765028,-71.85147874374371
571,45.38047665854033,-71.92888453168369
572,45.339911394554505,-72.04126109131951
573,45.42868895263468,-71.86540580533115
574,45.39655379069934,-71.92116031759437
575,45.41162493319907,-71.91142853114252
576,45.414197441002486,-71.93942338717764
577,45.41721410783643,-71.87386639940976
578,45.39047837350064,-71.91271087517717
579,45.41783005790429,-71.87518917536123
580,45.41542481803433,-71.95053058520385
581,45.406184440557674,-71.88066005290135
582,45.4111407556897,-71.92440352120443
583,45.379316950380165,-71.92231701603804
584,45.37884661137724,-71.99628087032632
585,45.3982522117629,-71.87881519088774
586,45.41542481803433,-71.95053058520385
587,45.3883047397172,-71.89047977084195
588,45.400001080247236,-71.94903885289959
589,45.37544201360264,-71.95718671942186
590,45.374745009030285,-71.9881170636609
591,45.47856487530292,-71.93827185804058
592,45.372064704017475,-71.82957404381116
593,45.4003535495334,-71.87343027224242
594,45.40354026455849,-71.86815586467483
595,45.33904054069648,-72.0403390666712
596,45.41804611629958,-71.87404323563672
597,45.39935261385204,-71.95007650577124
598,45.416215315618174,-71.95362630478877
599,45.416215315618174,-71.95362630478877
600,45.398140011162624,-71.84178060827205
601,45.4153503312932,-71.84976659168514
602,45.374567572842224,-71.905690269616
603,45.374567572842224,-71.905690269616
604,45.374567572842224,-71.905690269616
605,45.374567572842224,-71.905690269616
606,45.36588038691487,-71.99471074266823
607,45.413227241633464,-71.84899577132306
608,45.413227241633464,-71.84899577132306
609,45.413227241633464,-71.84899577132306
610,45.413227241633464,-71.84899577132306
611,45.38700758512373,-71.91332138358156
612,45.38700758512373,-71.91332138358156
613,45.38700758512373,-71.91332138358156
614,45.32811927644046,-71.98861084969386
615,45.38685325792545,-71.86861811762428
616,45.38685325792545,-71.86861811762428
617,45.38685325792545,-71.86861811762428
618,45.39236439129663,-71.98303163519715
619,45.4199261098282,-71.84553936375205
620,45.36615120555283,-71.97660203490847
621,45.38712511933429,-71.86794091417875
622,45.38712511933429,-71.86794091417875
623,45.395170182311354,-71.96410650781624
624,45.43372614168978,-71.89794589523109
625,45.39267374002586,-72.01379451129958
626,45.39267374002586,-72.01379451129958
627,45.39267374002586,-72.01379451129958
628,45.39267374002586,-72.01379451129958
629,45.33289601574238,-71.97746865211191
630,45.39052271205601,-71.853110372982
631,45.39268872160624,-72.01340272752356
632,45.39268872160624,-72.01340272752356
633,45.39268872160624,-72.01340272752356
634,45.39268872160624,-72.01340272752356
635,45.37287548516147,-72.07472268569967
636,45.37055111371654,-71.982136727146
637,45.36951504328572,-72.07473357338198
638,45.370109905252384,-71.9818576236186
639,45.36446748849414,-71.87465294471792
640,45.37334825674121,-71.96229066633684
641,45.37334825674121,-71.96229066633684
642,45.37341508304853,-71.96225472524905
643,45.37341508304853,-71.96225472524905
644,45.39965890268169,-72.00785738101432
645,45.39262772598302,-71.98280196722608
646,45.39003441460917,-71.97680274754272
647,45.39144314210152,-71.98348990038572
648,45.35458606640092,-71.99191661612342
649,45.38546814189401,-71.98795550103263
650,45.38547999008783,-71.98821566082795
651,45.385485230412314,-71.98829434441676
652,45.38550080084449,-71.98846280322768
653,45.385507059716346,-71.98854631387161
654,45.38551832297394,-71.98871567368072
655,45.3855251310037,-71.98879625274289
656,45.38552030883679,-71.98896809419558
657,45.385531773623754,-71.98904990529428
658,45.38581910382449,-71.98744586641955
659,45.385898016892384,-71.98851787694231
660,45.38590387439193,-71.9886118798131
661,45.385908254228845,-71.9887693179437
662,45.38591649122583,-71.98885845405634
663,45.385919567220284,-71.98902303866052
664,45.36978702359203,-71.97743529145158
665,45.386763688968756,-71.9897767685429
666,45.32591524906746,-72.07320420009499
667,45.37103686795813,-71.97825715016805
668,45.369735173458224,-71.95557969327481
669,45.391082360691435,-71.9940514473896
670,45.319061036341125,-72.05980508840447
671,45.343781129330004,-71.9892384889248
672,45.343781129330004,-71.9892384889248
673,45.41552564541371,-71.933984041312
674,45.391529137934214,-71.98366851496758
675,45.39853849602728,-72.00017716471753
676,45.33285327904397,-72.06701276186698
677,45.319119036695874,-72.06100138081042
678,45.325594670487256,-72.07573051782762
679,45.39082271821815,-71.98197347366128
680,45.35256345066503,-71.99810995275277
681,45.39951022650569,-72.01213674159642
682,45.431459039124476,-71.89443221211098
683,45.35288621330417,-71.99804500033628
684,45.367041276554566,-71.97750105033386
685,45.3864199369358,-71.98183092610023
686,45.3864199369358,-71.98183092610023
687,45.3864199369358,-71.98183092610023
688,45.3864199369358,-71.98183092610023
689,45.38670603000901,-71.98207411867322
690,45.38670603000901,-71.98207411867322
691,45.38670603000901,-71.98207411867322
692,45.38670603000901,-71.98207411867322
693,45.45875364027519,-71.91943529107124
694,45.383398093996846,-71.98958593684335
695,45.363099126329374,-71.99819155210113
696,45.42213892592153,-71.82994103000243
697,45.42213892592153,-71.82994103000243
698,45.366844025440436,-72.02407989904133
699,45.425944590629825,-71.8609039368651
700,45.425944590629825,-71.8609039368651
701,45.425944590629825,-71.8609039368651
702,45.425944590629825,-71.8609039368651
703,45.425944590629825,-71.8609039368651
704,45.425944590629825,-71.8609039368651
705,45.43550009071393,-71.88697865139159
706,45.43187854936006,-71.89489811891266
707,45.408871873236976,-71.93461152261041
708,45.40074195147187,-71.94440205403093
709,45.37768170239069,-72.00511127898689
710,45.36477307403152,-71.8897798552671
711,45.44672441057605,-71.9563821033327
712,45.4498783917607,-71.91897855619824
713,45.38748406160304,-71.97665456455435
714,45.39311939849524,-72.01266235938098
715,45.393171162802425,-72.0126626601321
716,45.39321581088368,-72.01266385149418
717,45.40514334442925,-71.95288470895265
718,45.40514334442925,-71.95288470895265
719,45.40514334442925,-71.95288470895265
720,45.40514334442925,-71.95288470895265
721,45.40514334442925,-71.95288470895265
722,45.40514334442925,-71.95288470895265
723,45.40514334442925,-71.95288470895265
724,45.40514334442925,-71.95288470895265
725,45.39334252958713,-72.01264423200871
726,45.39334252958713,-72.01264423200871
727,45.39334252958713,-72.01264423200871
728,45.41620482025985,-71.93615904913233
729,45.413171407759066,-71.9455930555618
730,45.367642666065144,-72.01900950504806
731,45.368446788595826,-72.05397490614244
732,45.41416486170176,-71.85959037472041
733,45.41416486170176,-71.85959037472041
734,45.41416486170176,-71.85959037472041
735,45.41416486170176,-71.85959037472041
736,45.33702942362867,-72.00431577851991
